,m_cap,mkt_%,v_24h,price,last
TWIN,36852.1652487358,0.0,58949.06192,0.184260826243679,2022-04-16 02:15:00+00:00
1UP,35809.51167861318,0.0,6.67759973,8.91981236653224e-05,2022-04-16 02:15:00+00:00
ELTCOIN,35565.79730202085,0.0,33382.55607819,0.0003951755255780095,2022-04-16 02:15:00+00:00
BZX,35286.88196209377,0.0,0.14977706,0.0012163380499816692,2022-04-16 02:15:00+00:00
FUZZ,35249.07529691228,0.0,0.0,0.007298028299890015,2022-04-16 02:15:00+00:00
PAYX,34967.70687389894,0.0,0.0,0.00023312112568243278,2022-04-16 02:15:00+00:00
XUEZ,34888.31292007357,0.0,57511.94847586,0.008108920333211127,2022-04-16 02:15:00+00:00
EVN,34315.968043318695,0.0,0.0,0.0010981945632528888,2022-04-16 02:15:00+00:00
NAVY,34058.906314172,0.0,0.0,0.00046110700582359214,2022-04-16 02:15:00+00:00
BISON,33956.876378331624,0.0,28.39684911,0.07874324351876187,2022-04-16 02:15:00+00:00
FBN,33209.36642521017,0.0,0.0,3.0398117352154577e-05,2022-04-16 02:15:00+00:00
XOV,33046.29562658182,0.0,0.0,0.00023312112568243278,2022-04-16 02:15:00+00:00
CYMT,32476.232174710025,0.0,0.0,2.095240785465163e-06,2022-04-16 02:15:00+00:00
TIX,32435.681332844513,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
XBTC21,32156.22770952776,0.0,0.0,0.04054460166605564,2022-04-16 02:15:00+00:00
CALL,31997.20988523866,0.0,11.0487388,0.0004054460166605564,2022-04-16 02:15:00+00:00
C2,31724.51868885739,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
BXC,31632.56022181206,0.0,0.0,0.05270798216587234,2022-04-16 02:15:00+00:00
CCO,31367.79884403108,0.0,156.54704013,0.01845165723275783,2022-04-16 02:15:00+00:00
MICRO,31188.273658518912,0.0,0.0,1.732692689072811e-06,2022-04-16 02:15:00+00:00
VOTE,30931.779347307493,0.0,0.0,0.0008233753622440297,2022-04-16 02:15:00+00:00
FUZE,30844.96228958129,0.0,65464.90477156,40.863274260106884,2022-04-16 02:16:00+00:00
EVT,30718.93392917181,0.0,1.35937984,0.0013583603691843128,2022-04-16 02:15:00+00:00
ZNY,30657.59782677964,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
REW,30398.117352154575,0.0,8.86097775,0.0030398117352154574,2022-04-16 02:15:00+00:00
BTCL,30327.36203004189,0.0,1.92437143,0.0016217840666422256,2022-04-16 02:15:00+00:00
XCO,30128.635113819546,0.0,0.0,0.0024326760999633383,2022-04-16 02:15:00+00:00
BGTT,30033.233108971122,0.0,0.0,0.0025868422644651436,2022-04-16 02:15:00+00:00
ARAW,29908.698076743665,0.0,0.0,1.5002535776799182e-05,2022-04-16 02:15:00+00:00
CNRG,29644.010525903403,0.0,1.91115793,1.0701808854116752,2022-04-16 02:15:00+00:00
BRAWL,29388.646581563946,0.0,39.57689746,0.0009404366906100463,2022-04-16 02:15:00+00:00
MYB,29368.44512416142,0.0,177.49537473,0.00018683758870153836,2022-04-16 02:15:00+00:00
SCRIV,29094.25836079335,0.0,183.46829367,0.0011757934483156136,2022-04-16 02:15:00+00:00
IDT,29034.157488499422,0.0,4.68242021,0.00021894084899670048,2022-04-16 02:15:00+00:00
BERN,28881.663513781452,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
HERB,28878.211481507034,0.0,3.58165953,3.0398117352154577e-06,2022-04-16 02:15:00+00:00
GRIMM,27430.299137337486,0.0,157.24823068,0.00045338363204323683,2022-04-16 02:15:00+00:00
BELLY,27277.281816914186,0.0,51.49246283,0.0004408423684235093,2022-04-16 02:15:00+00:00
SPRKL,26907.08098124283,0.0,97.61782902,0.0020670234702541983,2022-04-16 02:15:00+00:00
GOSS,26337.141880828454,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
ZFL,26331.518596858048,0.0,0.00200739,0.0004054460166605564,2022-04-16 02:15:00+00:00
FOXT,25800.74864117901,0.0,0.0,0.0030398117352154574,2022-04-16 02:15:00+00:00
PNX,25561.012404952395,0.0,0.0,0.0005270798216587233,2022-04-16 02:15:00+00:00
NTRN,25378.77611830149,0.0,2.7e-07,0.0006487136266568903,2022-04-16 02:15:00+00:00
GAJ,25264.098997834455,0.0,109.74451666,0.013013256114361178,2022-04-16 02:15:00+00:00
INFS,25153.177025266898,0.0,92.48570387,0.03960369350340076,2022-04-16 02:15:00+00:00
PYN,24959.324212002386,0.0,23.42316035,0.00029256992567046737,2022-04-16 02:15:00+00:00
VLS,24582.355494357194,0.0,0.0,0.019056781010718577,2022-04-16 02:16:00+00:00
BBKFI,24540.550908535406,0.0,1454.59420999,0.004071247387440925,2022-04-16 02:15:00+00:00
ELET,24400.981614112046,0.0,112.04177508,0.004671731213757181,2022-04-16 02:15:00+00:00
TOTO,23864.281368565167,0.0,0.0,4.392206869273949e-06,2022-04-16 02:15:00+00:00
ALLOY,23444.04601134587,0.0,0.0,0.006788909465171975,2022-04-16 02:15:00+00:00
ETHPLO,23393.39152510003,0.0,0.0,0.0005219032405279013,2022-04-16 02:15:00+00:00
TFF,23216.016453112134,0.0,0.0,0.0002980503774324104,2022-04-16 02:15:00+00:00
CTRT,23204.3285317312,0.0,0.0,3.2715529683940086e-06,2022-04-16 02:15:00+00:00
KWIK,23069.666357072452,0.0,0.0,0.0024291048910757966,2022-04-16 02:15:00+00:00
BTCT,22366.065009769507,0.0,17.15550625,0.001621853703039879,2022-04-16 02:16:00+00:00
NPLC,22142.50638193831,0.0,0.0,4.7117081895839593e-05,2022-04-16 02:15:00+00:00
FRST,22139.468764916575,0.0,0.0,0.0007094271901821022,2022-04-16 02:15:00+00:00
SHVR,22077.872926668573,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
ALLEY,22010.58308273123,0.0,67978.95891145,0.04253608949425283,2022-04-16 02:15:00+00:00
FTXT,21745.19040287656,0.0,0.0,6.383604643952462e-06,2022-04-16 02:15:00+00:00
MDTK,21647.758604924027,0.0,0.0,0.0052707982165872335,2022-04-16 02:15:00+00:00
ZINC,21498.01034051672,0.0,5.43467634,0.003850214140022233,2022-04-16 02:15:00+00:00
BBR,21419.637716158515,0.0,0.26180544,0.0016217840666422256,2022-04-16 02:15:00+00:00
EDRC,21392.154859511822,0.0,0.0,0.007298028299890015,2022-04-16 02:15:00+00:00
TAJ,21335.48302123981,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
NMP,21278.682146508203,0.0,3.64966891,0.0030398117352154574,2022-04-16 02:15:00+00:00
PYRK,21254.524087409118,0.0,0.0,0.0013467578573467067,2022-04-16 02:15:00+00:00
SHB,21130.40434753489,0.0,63.25578983,0.03284112734950507,2022-04-16 02:15:00+00:00
WAGE,20989.34781115505,0.0,0.0,0.00044599061832661203,2022-04-16 02:15:00+00:00
BTAD,20913.91630856327,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
DTRC,20906.93732068265,0.0,10.9372387,0.00010400578455852944,2022-04-16 02:15:00+00:00
DONU,20559.741259459497,0.0,0.0,0.004054460166605564,2022-04-16 02:15:00+00:00
ACED,20463.813081308166,0.0,0.0,8.185950901970169e-05,2022-04-16 02:15:00+00:00
AMS,20354.154774602852,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
VOCO,19990.8931264857,0.0,0.19313497,2.0003381035732243e-08,2022-04-16 02:15:00+00:00
BLAST,19375.242862266183,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
PKB,19315.555006984865,0.0,0.0,0.004054460166605564,2022-04-16 02:15:00+00:00
BNC,19244.94775990242,0.0,0.0,3.7085703169628584e-05,2022-04-16 02:15:00+00:00
WON,19151.765092869395,0.0,0.0,0.004250718470093102,2022-04-16 02:15:00+00:00
IQ,19131.650975797587,0.0,2614.62438732,0.0015992703138067931,2022-04-16 02:15:00+00:00
TCAT,18979.19061739448,0.0,0.0,0.00012159246940861831,2022-04-16 02:15:00+00:00
DLC,18461.404737861823,0.0,0.0,0.002027230083302782,2022-04-16 02:15:00+00:00
KIND,18364.345021228597,0.0,0.0,0.0004346930781358104,2022-04-16 02:15:00+00:00
ZNT,18240.947575447655,0.0,0.0,1.519905867607729e-06,2022-04-16 02:15:00+00:00
BSC,18002.135334510902,0.0,0.0,0.0032435681332844512,2022-04-16 02:15:00+00:00
HAVY,17960.215693361515,0.0,0.0,2.190270206507502e-06,2022-04-16 02:15:00+00:00
BLIZZ,17827.981678344135,0.0,75.0818774,0.03301478088582247,2022-04-16 02:15:00+00:00
SPK,17682.238476646486,0.0,0.69855373,0.0016217840666422256,2022-04-16 02:15:00+00:00
CRDT,17509.310139673384,0.0,105.87513719,0.001994382582770988,2022-04-16 02:15:00+00:00
TIC,17395.322654770458,0.0,0.0,1.519905867607729e-06,2022-04-16 02:15:00+00:00
UNI,17338.900283275652,0.0,93.07573047,0.00016217840666422258,2022-04-16 02:15:00+00:00
FLL,17304.11189683981,0.0,0.0,0.009691638111812274,2022-04-16 02:15:00+00:00
HALV,16981.030383323305,0.0,0.0,0.007001183362506286,2022-04-16 02:15:00+00:00
AIM,16732.07530631598,0.0,0.0,0.0134214794895144,2022-04-16 02:15:00+00:00
KNT,16693.431086604272,0.0,0.0,3.0398117352154577e-05,2022-04-16 02:15:00+00:00
ULG,16554.677777511966,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
JS,16526.356591781874,0.0,0.0,0.002067863471375846,2022-04-16 02:16:00+00:00
XGM,16366.872080550243,0.0,16.53548978,0.00012163380499816693,2022-04-16 02:15:00+00:00
UVU,16228.54903258926,0.0,0.0,1.621784066642226e-05,2022-04-16 02:15:00+00:00
QUAN,16128.377975880538,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
DTC,16101.416533733578,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
KLKS,15862.470567094815,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
XBI,15850.996584907547,0.0,20.63090115,0.0012163380499816692,2022-04-16 02:15:00+00:00
AKA,15550.86980563514,0.0,40.41788844,0.0008108920333211128,2022-04-16 02:15:00+00:00
NYEX,15208.768916668712,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
UCN,15152.069096468782,0.0,0.0,4.962246635864089e-05,2022-04-16 02:15:00+00:00
DYNMT,15052.417441625483,0.0,70517.477687,0.038911639271564644,2022-04-16 02:15:00+00:00
SCHO,15040.050908522435,0.0,0.0,0.001700267384656205,2022-04-16 02:15:00+00:00
LCMS,14925.39073749678,0.0,1.0,0.0010001690517866123,2022-04-16 02:15:00+00:00
CREVA,14754.484630790143,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
NZL,14455.426854513766,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
SPT,14226.17072998625,0.0,0.0,1.1855265767340285e-05,2022-04-16 02:15:00+00:00
CF,13889.549684293304,0.0,0.0,0.0056762442332477904,2022-04-16 02:15:00+00:00
IMPL,13856.091672139111,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
KEMA,13827.46793358795,0.0,3.22e-06,0.000567624423324779,2022-04-16 02:15:00+00:00
BON,13732.822775026372,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
HYFI,13445.28632038534,0.0,0.0,0.00042469502115107807,2022-04-16 02:15:00+00:00
TCH,13388.833278440889,0.0,106685.55044478,0.00024318493881723662,2022-04-16 02:15:00+00:00
SONG,13203.471166356017,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
ARB,13173.001898203976,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
MARTK,12865.233144538735,0.0,0.0,0.00075890022971332,2022-04-16 02:15:00+00:00
AREPA,12823.124890062265,0.0,0.00068957,0.000746098886390636,2022-04-16 02:15:00+00:00
CARE,12800.236484938652,0.0,0.0,8.108920333211129e-05,2022-04-16 02:15:00+00:00
BMXX,12784.257010045612,0.0,0.0,0.012627150907732738,2022-04-16 02:15:00+00:00
COAL,12771.549524807528,0.0,9.93450156,0.0028381221166238952,2022-04-16 02:15:00+00:00
WXC,12568.82651647725,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
MERI,12559.388233586536,0.0,0.0,0.002027230083302782,2022-04-16 02:15:00+00:00
CRM,12441.557023102332,0.0,0.0,0.0002758125056490142,2022-04-16 02:15:00+00:00
IBTC,12415.362841285283,0.0,0.0,0.000248337061684105,2022-04-16 02:16:00+00:00
XTA,12331.605809462595,0.0,0.0,0.0006892582283229459,2022-04-16 02:15:00+00:00
NOTE,12315.182800662247,0.0,41878.21934454,9.119435205646373e-05,2022-04-16 02:15:00+00:00
TVNT,12256.968935575333,0.0,110.86101777,0.005692091718083238,2022-04-16 02:15:00+00:00
LTCR,12255.720840490552,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
VLT,12148.042477006424,0.0,0.0,0.021894084899670048,2022-04-16 02:15:00+00:00
MLM,12097.34372889365,0.0,0.0,1.0001690517866122e-05,2022-04-16 02:15:00+00:00
MEDIC,12096.457479452005,0.0,0.0,4.0544601666055645e-05,2022-04-16 02:15:00+00:00
XAP,12048.661691302294,0.0,0.0,8.108920333211129e-05,2022-04-16 02:15:00+00:00
MCPC,11734.111722913585,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
YFBT,10927.662924597398,0.0,55.20016013,10.001690517866122,2022-04-16 02:15:00+00:00
IMS,10884.063703715774,0.0,0.0,0.002027230083302782,2022-04-16 02:15:00+00:00
KEBAB,10811.177339929616,0.0,26.09883106,0.010001690517866122,2022-04-16 02:15:00+00:00
SEFA,10768.195074929088,0.0,2.06515212,0.025004226294665307,2022-04-16 02:15:00+00:00
ROFI,10454.193679394664,0.0,2027.00070173,0.12691944841722547,2022-04-16 02:15:00+00:00
SEM,10308.337663545415,0.0,0.60844395,0.0008108920333211128,2022-04-16 02:15:00+00:00
CLC,10212.060546776487,0.0,0.0,0.000567624423324779,2022-04-16 02:15:00+00:00
DATP,10199.262264215773,0.0,0.0,8.628364732518571e-07,2022-04-16 02:15:00+00:00
DISTX,10129.764406127188,0.0,12.05779016,0.00031508964590183376,2022-04-16 02:15:00+00:00
ZYD,10126.160227571592,0.0,0.0,0.0016217840666422256,2022-04-16 02:15:00+00:00
LST,10103.910399398925,0.0,0.0,0.000154046037356174,2022-04-16 02:15:00+00:00
APC,9933.427392995989,0.0,0.0,0.0002838122116623895,2022-04-16 02:15:00+00:00
SFG,9765.255764518111,0.0,2359472.77192031,0.11501661619163175,2022-04-16 02:15:00+00:00
BCZ,9763.653973119075,0.0,0.0,0.0024326760999633383,2022-04-16 02:15:00+00:00
SPR,9048.95531928587,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
HQT,9028.240853589909,0.0,0.0,9.02824085358991e-05,2022-04-16 02:15:00+00:00
PXI,8892.167009208495,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
CAB,8514.363033323269,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
ZPAE,8502.54505327515,0.0,13774.40816724,5.000845258933061e-05,2022-04-16 02:15:00+00:00
HNB,8330.376236906457,0.0,0.0,0.00028104750355203805,2022-04-16 02:15:00+00:00
LUNA,8302.38049781967,0.0,0.0,0.004865352199926677,2022-04-16 02:15:00+00:00
QBC,8153.281704741089,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
ARNX,8108.920333211128,0.0,11582.1123116,0.0004054460166605564,2022-04-16 02:15:00+00:00
SCAP,8093.331184692305,0.0,3.88371421,0.004367997597700873,2022-04-16 02:15:00+00:00
CNNC,8033.970293658699,0.0,0.0,0.0032435681332844512,2022-04-16 02:15:00+00:00
MAR,7720.684834510325,0.0,0.0,9.119435205646373e-05,2022-04-16 02:15:00+00:00
SCS,7689.926337903859,0.0,0.0,0.013379718549798362,2022-04-16 02:15:00+00:00
VEC2,7459.9273533567775,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
KTS,7132.064495741039,0.0,0.0,0.009865853072073539,2022-04-16 02:15:00+00:00
PAXEX,7124.3939587468785,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
PLNC,6928.910246322244,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
SWC,6807.489683840076,0.0,5.82821512,8.10892033321113e-06,2022-04-16 02:15:00+00:00
STAK,6771.449163518401,0.0,0.36631515,0.0002838122116623895,2022-04-16 02:15:00+00:00
GPKR,6622.2392766381,0.0,0.0,0.0012587832916921616,2022-04-16 02:15:00+00:00
RAGNA,6583.89163895161,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
CBIX-P,6355.037927718425,0.0,17.61085408,0.03769187110535527,2022-04-16 02:15:00+00:00
EXO,6339.781475082774,0.0,5.40002345,0.012280017813214668,2022-04-16 02:15:00+00:00
SNN,6323.920156372651,0.0,11.80525436,3.712529906746858e-07,2022-04-16 02:16:00+00:00
CMT,6016.052594271168,0.0,0.0,0.0068925822832294585,2022-04-16 02:15:00+00:00
GXX,5976.696188132162,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
XDNA,5901.798335699341,0.0,0.0,0.0006689859274899181,2022-04-16 02:15:00+00:00
HVCO,5898.159312459035,0.0,0.0,0.003947446722029794,2022-04-16 02:15:00+00:00
SGT,5687.959051569085,0.0,0.0,0.037916008479337154,2022-04-16 02:15:00+00:00
IUT,5606.483035856804,0.0,0.0,6.0796234704309155e-05,2022-04-16 02:15:00+00:00
IBANK,5505.540107745229,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
GDR,5169.295822974664,0.0,20.32782394,2.0745107753509507e-05,2022-04-16 02:15:00+00:00
ECU,5168.464240561885,0.0,1.50120096,0.006001014310719673,2022-04-16 02:15:00+00:00
EUC,5034.242542566828,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
NUKO,4865.688448471674,0.0,6.80572362,0.0004054460166605564,2022-04-16 02:15:00+00:00
LTK,4690.11865748177,0.0,0.0,5.0002324101324415e-08,2022-04-16 02:15:00+00:00
IMGC,4327.255599103253,0.0,0.0,0.0008108920333211129,2022-04-16 02:15:00+00:00
ICON,4326.95376076169,0.0,0.0,0.007298028299890015,2022-04-16 02:15:00+00:00
SOCC,4159.5334425516485,0.0,0.0,0.0003954521178362396,2022-04-16 02:15:00+00:00
FNX,3624.2993434665113,0.0,0.05633314,0.00010513708840193866,2022-04-16 02:15:00+00:00
ROCO,3610.0449833193156,0.0,0.0,0.0016217840666422256,2022-04-16 02:15:00+00:00
CHND,3570.8023866085796,0.0,0.0,0.002067309423280856,2022-04-16 02:15:00+00:00
CXT,3496.24209086731,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
RIGEL,3485.7591742151467,0.0,9.243378,0.830140312982888,2022-04-16 02:15:00+00:00
WBB,3245.3710374934235,0.0,0.0,0.017839624733064482,2022-04-16 02:15:00+00:00
MATE,2984.725493573759,0.0,958.46466329,0.0011055656714822496,2022-04-16 02:15:00+00:00
WDR,2866.588883663284,0.0,21.97513723,4.530765804593354e-05,2022-04-16 02:15:00+00:00
DASHG,2798.408743431526,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
JOINT,2705.199561455231,0.0,20482.51413855,0.00012159246940861831,2022-04-16 02:15:00+00:00
ETHP,2617.486415963843,0.0,1.19085709,0.0020003381035732246,2022-04-16 02:15:00+00:00
KZC,2536.4645920981525,0.0,0.94902609,0.0016217840666422256,2022-04-16 02:15:00+00:00
CYL,2525.72078621785,0.0,277668.15054861,0.0044752337840590515,2022-04-16 02:15:00+00:00
IRA,2520.4260105022604,0.0,1.82136,0.00012002028621439346,2022-04-16 02:15:00+00:00
IFX24,2432.6760999633384,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
MFTU,2311.9409430548135,0.0,0.19360801,2.1503634613412163e-06,2022-04-16 02:15:00+00:00
IBS,2228.626800223721,0.0,46341.00124662,0.00208399252563526,2022-04-16 02:15:00+00:00
SANDG,2220.834555760972,0.0,0.0,0.0007246262488581794,2022-04-16 02:15:00+00:00
DIN,2176.741246079557,0.0,0.75421138,0.00024326760999633385,2022-04-16 02:15:00+00:00
LTCU,2090.682385031793,0.0,0.0,0.002027230083302782,2022-04-16 02:15:00+00:00
GSR,2045.9327598121315,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
XPTX,1751.6286465041794,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
WEB,1685.271337221335,0.0,0.0,3.0398117352154577e-05,2022-04-16 02:15:00+00:00
ELD,1540.9127480277446,0.0,0.1628337,0.0003951755255780095,2022-04-16 02:15:00+00:00
PONZI,1047.3874806905737,0.0,0.0,0.0012163380499816692,2022-04-16 02:15:00+00:00
BUL,889.0236464300062,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
STO,848.2545137332587,0.0,0.0,3.0403565869413437e-06,2022-04-16 02:16:00+00:00
SONO,845.2832401897472,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
BBOO,761.6019722035647,0.0,0.0,0.0005456693348406908,2022-04-16 02:15:00+00:00
AVXT,627.9170091855157,0.0,13302.07281567,0.0037909681479488975,2022-04-16 02:16:00+00:00
CONX,603.5191360134622,0.0,0.0,0.0008108920333211128,2022-04-16 02:15:00+00:00
HELP,574.7808773115311,0.0,0.0,0.024326760999633382,2022-04-16 02:15:00+00:00
CVCC,472.4423302186633,0.0,0.0,0.0008109268515199395,2022-04-16 02:16:00+00:00
YFFII,468.3576755048123,0.0,4949.2226967,0.015611922516827076,2022-04-16 02:15:00+00:00
ARGUS,465.5834110971256,0.0,0.0,0.0004054460166605564,2022-04-16 02:15:00+00:00
DOW,360.07377073642795,0.0,0.08764249,3.0398117352154577e-05,2022-04-16 02:15:00+00:00
NCP,351.94479770431485,0.0,0.14574216,3.355659559880243e-06,2022-04-16 02:15:00+00:00
TREX,204.11157024312112,0.0,0.0,2.027230083302782e-07,2022-04-16 02:15:00+00:00
NBXC,65.57248100397271,0.0,0.0,0.00024326760999633385,2022-04-16 02:15:00+00:00
CPAN,29.15368950346141,0.0,1460.23335143,1.8688262502218853e-06,2022-04-16 02:15:00+00:00
INNBCL,21.78511787881807,0.0,0.0,6.101031215898335e-09,2022-04-16 02:15:00+00:00
BMN,0.0,0.0,127656.74746731,304618.9729795433,2022-04-16 02:15:00+00:00
BVC,0.0,0.0,90770.36102224,0.002187325053866872,2022-04-16 02:15:00+00:00
UNM,0.0,0.0,120592.15594615,12.627634363331874,2022-04-16 02:15:00+00:00
xDAI,0.0,0.0,126690.55292807,0.9951682065276791,2022-04-16 02:15:00+00:00
CFC,0.0,0.0,127765.79023463,0.7887449841399937,2022-04-16 02:15:00+00:00
CCP,0.0,0.0,128105.84158849,0.15122556063013576,2022-04-16 02:15:00+00:00
PDD,0.0,0.0,128697.28641556,1.4688043905983763,2022-04-16 02:15:00+00:00
MKONG,0.0,0.0,129039.87925231,0.08196430531460391,2022-04-16 02:15:00+00:00
$HORDE,0.0,0.0,129053.07518325,111.53657370038216,2022-04-16 02:15:00+00:00
PRL,0.0,0.0,129260.93626176,0.07547431537160475,2022-04-16 02:15:00+00:00
BGS,0.0,0.0,129342.23031334,0.008883798288643375,2022-04-16 02:15:00+00:00
PLE,0.0,0.0,129520.28019869,0.029949079937575705,2022-04-16 02:15:00+00:00
FIGHT,0.0,0.0,129885.4307366,0.01232357017657216,2022-04-16 02:15:00+00:00
CNFI,0.0,0.0,129739.35955625,0.2696743986308333,2022-04-16 02:16:00+00:00
HBB,0.0,0.0,127052.62513972,0.42914753474384465,2022-04-16 02:15:00+00:00
NIFTSY,0.0,0.0,126177.23014476,0.008611064476212722,2022-04-16 02:16:00+00:00
DURTH,0.0,0.0,120320.20085633,135.97444860391107,2022-04-16 02:15:00+00:00
SATS,0.0,0.0,122056.93189057,0.0004054784642118313,2022-04-16 02:15:00+00:00
BRIGHT,0.0,0.0,47277.06988811,0.26063053360150573,2022-04-16 02:15:00+00:00
BTCA,0.0,0.0,120626.73132524,0.0016165089271115835,2022-04-16 02:15:00+00:00
TYCOON,0.0,0.0,120232.18772318,0.044567020833514284,2022-04-16 02:15:00+00:00
NSUR,0.0,0.0,103411.20199652,0.0009599879274172757,2022-04-16 02:15:00+00:00
KCAKE,0.0,0.0,120999.62925967,2.1704727188997973e-06,2022-04-16 02:15:00+00:00
WPL,0.0,0.0,121251.06967094,0.00015802671018228472,2022-04-16 02:15:00+00:00
